author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ВКБ-Новостройки,developer,https://rostov.cian.ru/sale/flat/302701406/,Москва и МО,sale,flat,17,17,2,44.88,-1,0,5026560,Октябрьский, Юрия Дубинина,1/1,,Суворовский
Альянс-Групп,developer,https://ufa.cian.ru/sale/flat/293082260/,Москва и МО,sale,flat,5,5,2,55.96,-1,0,5079000,Стерлитамак, Якутова,28А,,Якутова
ВолгаЖилСтрой,real_estate_agent,https://nn.cian.ru/sale/flat/305502892/,Москва и МО,sale,flat,6,9,2,43.4,-1,0,5250000,Автозаводский, Дружаева,6,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/294649800/,Москва и МО,sale,flat,4,9,2,52.0,-1,0,5250000,Дзержинский, 51-й Гвардейской Дивизии,30А,,
ННДК,real_estate_agent,https://nn.cian.ru/sale/flat/309028704/,Москва и МО,sale,flat,5,5,2,50.2,-1,0,5300000,Московский, Страж Революции,18,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/305171561/,Москва и МО,sale,flat,10,12,2,52.2,-1,0,5300000,Центральный,проспект Имени В.И. Ленина,41Б,,
Объединение Застройщиков,representative_developer,https://rostov.cian.ru/sale/flat/300554537/,Москва и МО,sale,flat,7,27,2,39.34,-1,0,5300000,Железнодорожный,Привокзальная ,3в,,Донская слобода
КОМОССТРОЙ,developer,https://izhevsk.cian.ru/sale/flat/298338623/,Москва и МО,sale,flat,1,5,2,47.3,-1,0,5306000,,,,,Санвилл
ИНГРУПП,developer,https://perm.cian.ru/sale/flat/296493302/,Москва и МО,sale,flat,5,16,2,35.7,-1,0,5348000,,,,,LOQO
Century 21,real_estate_agent,https://spb.cian.ru/sale/flat/308094635/,Москва и МО,sale,flat,9,11,2,51.9,-1,0,5380000,Имени Свердлова пгт,проезд Западный,13/1,,Невские панорамы
DARS,developer,https://ufa.cian.ru/sale/flat/301237644/,Москва и МО,sale,flat,1,5,2,58.26,-1,0,5359920,,,,,Город природы
ИнвестСтройЗаказчик,developer,https://ufa.cian.ru/sale/flat/296699548/,Москва и МО,sale,flat,1,9,2,55.6,-1,0,5393200,Стерлитамак,проспект Октября.,,,Квартал Шиханы
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/302142842/,Москва и МО,sale,flat,6,9,2,51.1,-1,0,5499999,Дзержинский, Константина Симонова,30,,
Атмосфера,developer,https://bryansk.cian.ru/sale/flat/300917864/,Москва и МО,sale,flat,3,16,2,53.78,-1,0,5485560,Бежицкий,Московский мкр,,,Микрорайон Акватория ЖК
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/308548398/,Москва и МО,sale,flat,4,5,2,44.0,-1,0,5500000,Ворошиловский,Рабоче-Крестьянская ,3,,
Good Real Estate,real_estate_agent,https://krasnodar.cian.ru/sale/flat/293517352/,Москва и МО,sale,flat,5,11,2,59.0,-1,0,5500000,мкр. Аврора,Рашпилевская ,180,,
МонолитХолдинг,developer,https://krasnoyarsk.cian.ru/sale/flat/302881331/,Москва и МО,sale,flat,3,7,2,41.99,-1,0,5517486,Октябрьский, Становая,,,Юдинский
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/307434950/,Москва и МО,sale,flat,8,10,2,72.7,-1,0,5600000,Советский,Электролесовская ,86,,
АльфаСтройИнвест,developer,https://rostov.cian.ru/sale/flat/295004743/,Москва и МО,sale,flat,12,15,2,40.9,-1,0,5603300,Советский,проспект Маршала Жукова,18/1,,Gray
Магазин новостроек,representative_developer,https://maykop.cian.ru/sale/flat/300192379/,Москва и МО,sale,flat,6,9,2,52.35,-1,0,5653800,,,,,Рокада
Жилой Квартал,developer,https://ufa.cian.ru/sale/flat/301992048/,Москва и МО,sale,flat,1,9,2,46.24,-1,0,5756880,,,,,Зубово Life Garden
Магазин новостроек,representative_developer,https://maykop.cian.ru/sale/flat/298569163/,Москва и МО,sale,flat,9,12,2,42.3,-1,0,5837400,,,,,Вектор
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/305857385/,Москва и МО,sale,flat,6,10,2,57.6,-1,0,5880000,Волжский, Мира,152,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/306989526/,Москва и МО,sale,flat,17,24,2,47.9,-1,0,5900000,Дзержинский,проспект Маршала Жукова,5,,
Железно,developer,https://kirov.cian.ru/sale/flat/296503885/,Москва и МО,sale,flat,5,9,2,40.0,-1,0,5910168,Ленинский, 4-й Пятилетки,82,,Зарядное
Девелопмент-Юг,real_estate_agent,https://krasnodar.cian.ru/sale/flat/308063395/,Москва и МО,sale,flat,15,18,2,62.1,-1,0,6000000,мкр. Гидростроителей, Гидростроителей,59/2лит1,,
ID 21252298,unknown,https://mahachkala.cian.ru/sale/flat/309142273/,Москва и МО,sale,flat,3,5,2,45.0,-1,0,6100000,Дербент,проспект Агасиева,14В,,
Монострой,developer,https://vladimir.cian.ru/sale/flat/293936639/,Москва и МО,sale,flat,2,17,2,56.46,-1,0,6154140,Ленинский, Всесвятская,3к2,,Гвардейский 2.0
